rating,reviewer_id,date,review_title,review_body,category
5.0,Carolyn,2025-09-08,nan,"Finally good firm supportive mattress. First descent sleep long time. Amazing come shrink wrapped, snap right full size. Better expected. Thank",furniture
1.0,Johnny,2026-02-20,nan,open box remove mattress put floor cut plastic could expand. let set 48 hours still not totally expanded. get 6 inch expand 4 1/2 inches.,furniture
1.0,Brenda,2025-11-01,WORST MATTRESS EVER!!!,buy mattress grandson thin feel spring definitely would not ever buy recommend anyone either!!!,furniture
5.0,Jarrett,2025-09-21,love Recommended friends.,"mattress, best sleep ages. Thanks! price affordable, great. One friends want mattress",furniture
5.0,Walmart customer,2025-10-06,"Good support, good value",mattress surprisingly supportive comfortable. use bunk bed platform. Given no box spring like innersprings support.,furniture
5.0,WalmartCustomer,2025-06-05,nan,"twin Mattress arrive well packaged, concern. glad mattress fit perfectly go Walmart buy fit sheet next day. save money boot. Thanks Walmart.",furniture
5.0,Sharon,2025-11-29,nan,worst mattress ever sleep mattress thin never completely fill out.material loose mattress. mattress much movement. itwas worst. purchase another mattress waist money.,furniture
1.0,Niloofar,2026-02-01,Not firm say description,Not firm medium soft return return process smooth no hassle. Thanks Walmart great customer service,furniture
5.0,Tasha,2026-02-04,"zinus xl 6"" twin spring mattress",amaze price really good quality stitch around mattress do double stitching. feel like heavier person purchase mattress pad well extra padding.,furniture
5.0,Brittany,2025-09-14,Mattress,get daughter floor bed comfy would wait 2 maybe 3 days lay make sure completely fill like need nice mattress,furniture
1.0,Walmart customer,2025-09-13,NOT BUY EVER,"deeply disappoint purchase. mattress unusable, spring literally keep poke back back issue not get value money spent.h",furniture
1.0,jessica,2025-07-18,terrible no support,worst bed ive ever purchased. get toddler even couldnt sleep feel every single spring. set floor soon lay touch ground. zero support,furniture
1.0,martin,2025-05-02,nan,"Worst Experience Ever. incompetence Walmart employees mind boggling. Walmart choose no responsibility lose merchandise even advise walk around neighborhood see could find deliver wrong address?? illegal crime California. can't go onto someone else's property without permission take items think Walmart even website okay without consent, guess take responsibility neighbor believe porch pirate protect believe right. No wonder Walmart many open lawsuits company. care safety efficacy customers. Please post although nothing change",furniture
5.0,Karen,2025-04-18,Zinus Forever,"Imagine delight discover Walmart carry Zinus mattresses unbelievably low price point. DV victim turn thriver, first mattress life urinate alcoholic. best sleep ever also two dog two cat well. Highly recommend Zinus 10/10",furniture
1.0,Bethany,2025-06-25,feel spring,"feel spring mattress lay Bought 4 year old care, not comfortable normal size adults.",furniture
5.0,Shay,2025-06-21,Great Bang Buck.,"order mattress daughter. arrive timely manner advertised. recover well ""boxed"" say comfortable. Well worth money.",furniture
5.0,WalmartCustomer,2025-01-04,nan,"Mattresses lightweight, sturdy. easy unpack handle. sleep two nights comfortable. Great easy sleep arrangement kid small spaces.",furniture
3.0,WalmartCustomer,2025-01-11,nan,"soft, seem good quality, use bed trundle bed, use times, child, adult sleep well",furniture
4.0,WalmartCustomer,2024-10-08,nan,"still not receive package. delay two days big mattress, know things could happen along way. need mattress first delivery time need important, along twin mattress order together expect arrive day.",furniture
2.0,SG84,2025-01-29,awesome product 3rd party delivery service sucks!,"item perfect want however Walmart use Lasership 3rd party delivery service suck! Package deliver yesterday afternoon today finally find deliver wrong address, isnt 1st time happened. plan stop order Walmart find another delivery service.. not waste time gas track package...",furniture
3.0,Marie,2025-03-08,mattress good delivery terrible,mattress good delivery suppose come Friday (fed-ex) get Sunday need cause 84 yr old dad move Friday no mattress bed 2 days much problem try sleep couch,furniture
1.0,DontBuy,2025-03-05,Desperate Attention Zinus?,sell mattresss false. accidently report review apologies... Somehow see joke someone sit back laugh dumb folks fell Jokes world favor please dont waste time.,furniture
1.0,Jude,2025-02-06,nan,lot big talk amaze product company better sleep air mattress honestly probably better use dog bed large dog lol use camp mattress trailer back truck suv save buy better mattress honestly,furniture
1.0,Faelicia,2025-03-10,nan,3 inches! Not six! feel spring hand. good enough mattress topper another $50… get actual 6” firm sinus mattress Amazon 5 months ago $20 NICE! regret buy realize til arrive buy last time! mean nice one get Amazon! mattress fold easily. sit edge spring flatten nothing! like firm mattress!,furniture
1.0,Kelley,2025-02-09,nan,mattress not suppose quality ridiculously horrible. barely 4 inch tall. come roll box dirty. feel spring sides. Walmart not continue sell product. Inferior even describe quality product.,furniture
2.0,Walmart customer,2025-03-05,,okay maybe little child however purchase 2 daybed trundle. hear spring sit feel pop second. worth $70.00 best $40. definitely need replace near future.,furniture
1.0,DarlaA,2025-02-21,Not great,"mattress pretty uncomfortable, feel spring sit bed, feel bar bedframe, would suggest mattress topper, even know would help. lay stomach feel spring ribs.",furniture
5.0,MommyAj,2025-02-16,great,almost didnt buy read od reviews..but get anyway...pretty decent price. get 9 year old. love like picture. worth money. would buy kid get older,furniture
1.0,anonymous,2025-03-03,Terrible,mattress awful. lightly run hand across top feel every spring six year old say spring keep hurt get thick mattress topper well. Not firm either bouncy sharp. pay $40 top mattress that's still push,furniture
5.0,Zena,2024-12-23,much actually memory foam?,comfortable mattress great price. say make memory foam honestly cant feel tell within mattress much memory foam really Memory form distinctive feel comfort set apart normal feel mattress.,furniture
1.0,Lindsey,2024-12-19,nan,uncomfortable. make cheap literally feel spring without barely apply pressure imagine lay thick mattress topper help somewhat. even thick mattress cover; recommend,furniture
1.0,Madi,2025-01-29,overprice SCAM. Save back,"go know mattress box would thin, MAYBE 3 inch tall, lack much support, might well sleep grind blanket $15 air mattress get Walmart feel like heaven compare never think miss old dorm room mattress, boy $60 absolute piece trash. complete scam. even donate feel bad anyone sleep Maybe kid could use there's little support! tell spring definitely feel Absolutely refund worthy, thing worth half pay SERIOUSLY, stick air mattress. will fight tooth nail refund thing, no idea suppose uncomfortable. dog bed?",furniture
3.0,San,2025-10-18,Needed expense,Good value deceptive description. much springiness mattress. Not enough cushion comfort. Purchased necessity budget.,furniture
2.0,sylvia,2025-07-22,nan,"understand 6 inch uncomfortable. feel like lay floor oh, something hard.",furniture
1.0,Nancy,2025-12-14,nan,Terrible product!!! literally feel spring whole body ache poorly make bed!!!,furniture
1.0,Margaret,2025-12-15,Not recommend,feel spring mattress need purchase foam topper not comfortable,furniture
5.0,Soraya,2025-12-20,nan,"mattress really nice. little one like jump bed, like firm sleep like baby, comfortable",furniture
4.0,WalmartCustomer,2025-12-22,nan,"Like say previously, service awful. product wonderful price great, service",furniture
1.0,darmetta,2025-12-26,nan,item not look like pictures. mattress like sleep mattress jail. Absolutely trash,furniture
3.0,betty,2025-11-24,nan,"price good, firmness thickness mattress not good, serve purpose.",furniture
5.0,ashley,2025-08-20,Bed mattress,fit great area son go last good fit perfectly twin size frame,furniture
5.0,WalmartCustomer,2025-11-24,nan,need full mattress granddaughter. price affordable delivery quick. satisfied.,furniture
4.0,Lindsey,2025-10-15,nan,Not bad matterss little springy opinion. son seem mind tho.,furniture
1.0,Sierra,2026-01-05,nan,like able feel %26 hear spring every move mattress uncomfortable mattress ever lay,furniture
5.0,Doris,2025-12-01,Great Bed,"Purchased grandson Christmas, parent assemble enjoy immensely. Easy assembly great preteens.",furniture
1.0,Vikram,2025-08-05,nan,springy. Top cushion layer not good. feel like directly sleep springs. Getting back pain use bed.,furniture
1.0,Kate,2025-12-27,nan,"would not recommend mattress. Bought daughter's room awful. thin, could fold half",furniture
3.0,Kira,2025-12-30,nan,Came early morning love bot exactly like picture nice may give time gully expand,furniture
5.0,Gregory,2025-11-20,nan,"Bed come long box. somewhat physically limited, problems get set alone.",furniture
5.0,Missy0712,2025-11-22,nan,mattress comfortable value great. glad stand alone without box spring. highly recommend.,furniture
5.0,WalmartCustomer,2025-09-09,nan,product awesome. price could lower. price get lower day buy mattress dollars.,furniture
1.0,anonymous,2025-09-16,nan,"product thinner expect squeak get buy 9-year-old, say uncomfortable.",furniture
1.0,Lorena,2025-11-02,Flimsy %26 uncomfortable,"Not best quality, feel inner springs. lot heavier expected. flimsy make difficult move around.",furniture
1.0,Olivia,2025-11-05,Unsatisfied,Hurts shoulder need get mattress pad make sleep worthy. Worst mattress ever experience,furniture
5.0,Reem,2025-09-18,Get,"Perfect price. tight time need mattress fast, great need topper.",furniture
3.0,London,2025-11-13,Good kid,good price bulbs definitely make kids. would like firm buy kid love,furniture
5.0,latrece,2025-12-13,"price point, mattress deliver","purchase Zinus 6"" Basic Tight Top Bonnell Innerspring Mattress Twin size guest bedroom, solid budget-friendly option.",furniture
3.0,GERALD,2025-12-09,OK not heavy.,"not make ""grown"" adult. Would fine lightweight maybe 130lbs. Length good, not enough support.",furniture
5.0,mattie,2025-09-20,TWIN MATTRESS,"USING FOAM TOPPERS, MUCH, DECIDED TRY ONE. FAR FEELS GOOD.",furniture
3.0,Jennifer,2025-10-13,Wire bed!,want feel wire lay get bed course cheap get pay,furniture
1.0,Shirley,2025-08-01,suck,uncomfortable bed suck could get back box would return,furniture
1.0,mamad,2025-08-07,nan,"suppose 8 inch matress, exactly 7 inch thick also feel spring thin top fabric",furniture
1.0,jessica,2025-10-02,Not good quality,quality mattress not say could feel hard wire mattress not comfortable,furniture
5.0,Hadeil,2025-10-12,Best Buy ever,"comfortable, perfect size, hight quality, fast ship delivery, highly recommend l everyone",furniture
1.0,Rebeca,2026-01-15,crap,worst mattress ever sleep life husband's back's hurt hips hurt terrible around mattress,furniture
1.0,Diana,2026-01-15,feel spring,"Bought 2 year old, not like feel spring mattress.",furniture
4.0,kimberly,2026-01-12,nan,mattress not comfortable. addition buy mattress topper foam mattress. Sleeps really good additional padding.,furniture
2.0,TB,2026-01-13,Not comfortable,Springs felt mattress. May good small child not adult. foam topper recommended.,furniture
5.0,Patricia,2025-10-05,nan,Fit perfect bed frame- top. Bunk. take much fluff. fact kid get laugh. say comfy,furniture
1.0,Ozzie,2025-09-04,not buy,"Horrible, feel coil Not comfortable kid literally change uncomfortable.",furniture
5.0,WalmartCustomer,2026-02-15,nan,nice bed teenage daughter love new bed. price within budget bed,furniture
4.0,WalmartCustomer,2026-03-01,nan,son sleep need bedframes give actual rat Since bedframes never arrive can't really say.,furniture
5.0,kathy,2026-03-04,nan,spare room can't give honest opinion comfort grandkids complain,furniture
4.0,Quinn,2026-03-03,nan,"Great price, quick delivery. son love bed. comfortable liking. Easy unwrap.",furniture
1.0,Kayla,2025-11-27,nan,uncomfortable. feel springs. Bought toddlers would rather sleep bed.,furniture
