rating,reviewer_id,date,review_title,review_body,category
5.0,james,2025-08-14,nan,i absolutely love this bed i would recommend this to anyone i have arthritis stenosis lumbar and cervical and suffer tremendously i normally sleep in a recliner and i ordered this bed and moved into a new apartment put it together myself and i love it i will tell everyone i know they need this bed thank you very much for providing this for me,furniture
3.0,janiqua,2025-08-25,nan,im not sure if this is the correct size it inflated quickly once taken out of the box im not sure of whether or not im supposed to take the plastic off as a requirement for full inflation or if leaving it on is fine also not sure of how long to allow it to inflate i dont see any instructions im considering a return but i suppose ill give it a couple of hours before i truly decide the mattress feels firm decent too soon to tell i will update this post soon,furniture
1.0,terrance,2025-09-27,caused chemical burns cant with a hole in seam,after opening the vacuum sealing there was a hole on the bottom side close to the stitching in the corner we figured a sheet would cover it  my daughter sleep on this bed and ended up with a horrible rash doctor said chemical burn we assumed maybe it was her skin shes sensitive so we trade the brand new mattress for her with her brothers used one neither ended up with the same rash the next morning except on his face his eyes were swollen shutwalmart wont refund it without it being sent back no problem there is a health hazard for us at this point but it came vacuumed sealed how an i suppose to return this mattress with no vehicle  then they offered to just leave it outside as is and shipping drivers will come for iti live in a suburb with an hoa and they would never allow me to place a mattress on my porch for 2448 hours so im just going to end up tossing it definitely dont get for your younger ones,furniture
1.0,kristen,2025-09-18,worlds worst mattress,bought this for my sons twin bed we bought him the batmobile bedframe so the bed would be on the floor and now so is he the second you put a pound of pressure on this mattress flattened to the ground you can feel every single spring except for the springs and the outer layer im not sure theres any substance to this mattress do not buy this to save money,furniture
1.0,lucretia,2025-07-22,nan,bought this smashes for my mom and ended up putting it in the upstairs storage because you could feel springs all over the place as soon as you sit down its not thick you feel every metal spring when you sit or lay on it its very uncomfortable no support whatsoever maybe thats why it was so cheap,furniture
1.0,javier,2025-12-08,awful customer service,walmarts service was awful the mattress is extraordinarily uncomfortable and when i tried to return it walmart cancelled the return pickup 5 times last time i tried they told me pick up was never available and  if i wanted a return i needed to drop off the product myself extremely unproffessional behaviour,furniture
1.0,chlorinefree,2025-12-09,mattress is okay for a child,had to buy an emergency twin mattress for a guest that would have ruined the more pricey serta mediumfirm i had on the bed due to being a heavy smoker so i quickly ordered this budget mattress for under 10000 i had no intention of savingkeeping this mattress after the guest left because it would smell of cigarette smoke that having been said this mattress is definitely designed for a child anyone weighing more than 100 lbs will feel the springs and sleep uncomfortably unless this is a purchase for a childspend a bit more and get a better mattress thank you for reading my review,furniture
1.0,jonathan,2025-11-28,nan,these two mattresses were so uncomfortable that we returned them to our local store per specific email instructions from walmartcom only to have walmart refuse to refund multiple calls with promise to resolve and multiple store visits but no resolution store claims it has no way to communicate with anyone at corporate at a higher level than i was able to reach at the call center incredibly frustrating and unprofessional customer service experience i will not be renewing my walmart membership or shopping at walmart again,furniture
5.0,jazmin,2025-12-27,nan,maybe its bc adults are naturally heavier  but i do not like this mattress i got two for my kiddos who are not even 50 lbs theyre both under they havent complained about them but when i laid on one  i felt me hand almost ripped through thats how thin it felt,furniture
5.0,andrea,2025-10-13,mattress,the bed is very comfortable my daughter loves it and she sleeps a lot better than she did on her other bed this product is definitely worth the money and its a reasonable price the mattress is very comfortable in my opinion and i would recommend to buy thisl the bed is very comfortable my daughter loves it and she sleeps a lot better than she did on her other bed this product is definitely worth the money and its a reasonable price the mattress is very comfortable in my opinion and i would recommend to buy it im highly satisfied with my purchase im highly satisfied with my purchase,furniture
1.0,bill,2025-12-29,damaged anddefective had to throw out in 2 days,i always try to write a positive review the coilssprings were going in different directions and it was damaged i couldnt sleep on it very uncomfortable i really like the zinus brand and have been using only zinus for all of our mattresses for nearly a decade unfortunately i had to toss it within a couple days i had to take a huge loss on this one,furniture
1.0,anonymous,2025-08-19,mattress lacks support,we bought it for my sons dorm the mattress was at good price but lacks support to the back the mattress sinks as soon as i sit on it and im only around 100 pounds i would like to return it but it requests to be taken to the store or repack it for free pick up its not possible for us to repack this mattress because it came in a tightly bundled roll and spread to full size after we opened the package now we are stuck with this one and need to think about how we can dispose it,furniture
1.0,monica,2025-08-22,nan,i was excited to guess this matches thinking that it was better than the one that i bought from home plus years ago im actually glad i didnt throw away my home plus mattresses because this mattress does not work for me at all i let my granddaughter because shes a much younger and smaller person than i am and she told me grandma i can feel the springs and the mattress this is not going to be a good mattress for you i guess you get what you pay for it was around 100 and i got a less value than a 100 mattress,furniture
1.0,chelsea,2026-01-20,stop  you get what you pay for dont buy,terrible mattress super thin with little to no support you can feel the inner springs through the fabric less than 100 lbs and you can literally hit the box spring when you sit down we are having to replace it not 5 months later fine for display only do not waste your money,furniture
4.0,lakeisha,2026-02-01,nan,it took longer than expected it kept rescheduling delivery and was off by a few days which threw off my assembly schedule and i still havent gotten that worked out yet they keep bringing out one person but tell me that two is needed and they are having to reschedule so it has been an inconvenience,furniture
3.0,hunt16,2026-02-02,my misteak,this is the 2nd one i purchased and im very displeased i thought the problem was in the bed itself but the mattress broke down on the edge after just a few weeks giving me back problems the break down is where i set down to swing my legs up on the bed,furniture
1.0,nitejezter,2025-09-11,could be worse,for the price its ok if your out of options but if your idea was firmness or comfort forget about it  the top layer may as well be paper yup that thin you feel and by the pics see every spring and hear too which you knowhelps for sleeping my advice spend a few more bucks and get something better zinus really dropped the balls in these last few yrs shame,furniture
2.0,susan,2026-01-01,nan,this mattress looks nice in the picture but it disappoints in real life looks and feels cheap and uncomfortable you can definitely feel the springs its basically an oversized crib mattress and it doesnt fully fit the bed frame i was disappointed when i saw it,furniture
1.0,mary,2026-02-24,not satisfied with purchase,mattress arrived rolled in box i unpacked it and let it lay on bed foundation for 3 nights as directed and then mattress completely collapes when i set on it not medfirm as stated it does not meet the weight as described this was a bad purchase for me to make however i am sleeping on it as i have nothing else to sleep on therefore i will keep it until i can get another,furniture
5.0,scrapbookingvlcs,2026-03-04,twin firm 8 inch mattress,the mattress comes compressed it will take between 4872 hours to decompress becareful when you open the cartoon so as not to damage the mattress it plumps up really nice once all is said and done it is nice and firm with a gel pad in the material for a full nights sleep easy setup stand back as they say it know kung fu hehehehe highly recommend,furniture
5.0,jade,2026-01-02,worth every penny,i purchased this mattress for my toddlers bunk bed 26 it is so comfortable i was a little nervous due to some of the reviews but it was worth every penny it was super easy to set up just take it out the box 26 let it lay flat until it takes shape its so comfortable ive even slept on the mattress misled if youre second guessing about purchasing it dont its comfort 26 sturdiness all for a good price,furniture
2.0,joan,2026-03-03,okay for short term uses,i bought this mattress for a 6month stay at a temporary address i am camping out and do not intend to keep the mattress after the 6 months as a temporary mattress it is okay but i would not recommend it for ongoing use too soft and you can feel the springs when you move your sleeping positions,furniture
2.0,jenny,2026-03-06,mehh,got this for my sons floor bed not sure if its because im used to sleeping on memory foam mattresses but because the top layer is so thin i can feel every single spring it does fit the bed frame perfectly and i like the height my toddler son sleeps fine on it but as an adult i wouldnt get this for myself or anyone over 100lbs maybe a separately topper would help,furniture
1.0,surbhi,2025-06-14,walmart refund nightmare,two months ago i requested a refund from walmart but i still havent received it the customer service experience was frustrating  they passed the blame around and despite calling multiple times i was told that my request wasnt escalated as claimed buyer beware walmarts refund process is a nightmare avoid ordering from them if you can,furniture
1.0,christopher,2025-06-24,do not buy,even after letting it sit for 38 hours it was significantly deformed one side completely collapses when you put any pressure on it and the whole mattress has a wave to it terrible product buying mattresses online is already skeptical and products like these are exactly why,furniture
1.0,walmartcustomer,2025-03-23,nan,its very uncomfortable took too long to ship not worth the money coils can be felt through top of the mattress 26 it doesnt fit in the twin xl bed frame l purchased from a competitor of walmart since i couldnt find a single bed frame my daughter 26 i wanted to have delivered same or next day now i cant return it because its been taken out of the vacuum seal so ill just have to take the loss and purchase another mattress from somewhere else thanks for nothing walmart,furniture
3.0,dee,2025-06-19,if you need an inexpensive mattress but,its inexpensive but dont expect it to be like a high end mattress it is very firm but is very jiggly if you sleep with a partner any movement will shake them and their movement will shake you i got the 8 inch mattress and a 4 inch foam topper i also dont expect this to last 10 years it might be great for a guest room though,furniture
1.0,emma,2025-06-22,dont waste your time,worst mattress ever bought the 6 inch mattress to put on my daybed the springs were terrible and felt like you were on an awful air mattress as soon as someone else sat down no padding whatsoever had to transport and bring to a walmart store for return do not waste your time with this mattress,furniture
5.0,carrie,2025-06-27,very good mattress,extremely comfortable  ive been sleeping on one of these for 14 years now and just got another for a day bed in my guest room comes rolled up in a box vacuum packed with a cute warning card because if youre not careful opening the package it will explode on you  just go slow,furniture
1.0,elias,2025-08-31,flattens quickly,when i took the mattress out of the box i was very pleased within a few weeks it had flattened permanently in the center it is like a one inch foam pad,furniture
1.0,hmandgprty4u,2025-09-13,nan,every movement felt the inner springs had to buy mattresses topper had i known that i would have purchased a different one i would not recommend this mattress,furniture
1.0,pattie,2025-09-25,nan,bed bug warning  i received 2 items from the walmart warehouse with bed bugs walmart refuses to help me i have spent 100s to get rid of the bedbugs and zero rcompensation do not buy bedding items shipped from walmart warehouse ,furniture
1.0,raza,2025-11-07,not returnable,this mattress is not returnable despite walmarts website sayin it is returnable i received a used damaged mattress walmart will only refund it if you can get it back into the box and thats impossible,furniture
1.0,candice,2025-11-21,nan,this mattress has no comfort at all all you feel are springs in your back hips etc i will never buy another mattress or mattress topper from walmart,furniture
3.0,anonymous,2025-10-13,nan,the mattess itself is differentif u get any marker stain on it it is hard to clean off i tried to clean off a marker stain my baby cousin had put on my bed and it left a yellow colored stain on my bed and it wont go away,furniture
5.0,timothy,2025-07-21,nan,i bought 2 of these for my kids the product works great especially for the price i will be buying these again once these 2 are ruined im sure ill get a few good years out of them first tho,furniture
1.0,ann,2025-11-22,nan,very thin with little support springs pushed right through the material my seven year old only laid on it for a minute it instantly went flat and he complained that it poked him,furniture
5.0,charity,2025-09-13,very nice,i like that the size is bigger than what i thought it would be and that its a nice fit for my little cousin and her roomshe says its very comfortable,furniture
5.0,everie,2025-09-30,worth it great 60 buy,not cheap and flimsy great buy beautiful look comfortable in a temporary situation where i needed a twin size bed its really helping my lower back feeling great getting it back on track not bad at all for 60,furniture
5.0,stephanie,2025-11-02,nan,bed was all but ready when taken out of box children like them for the bunkbeds good value for money elsewhere 15 20 more plus shipping was free for this items it was a bed in box but was easy box was heavy thou,furniture
3.0,melanie,2025-11-04,nan,i got this to go under a mattress but i know i would not want this to be my mattress i lay on very thin probably feel the springs this was inexpensive tho not worth it  spend a bit more on something you can actually sleep on,furniture
5.0,trudeau,2025-12-02,great mattress for the price,bought these for grandchildren and their new bunk beds at grammy and papas house they love them sleep well and are ready to come back they pop open out of the box easily and are full size in a day,furniture
5.0,beth,2025-11-01,its a wrap,the matress is comfortable the only problem was that the unwrapping instructions were wrapped inside i had to completely unwrap it to get the unwrapping instructions they were funny though,furniture
1.0,luz,2025-07-30,nan,this matress is flimsy and very bad on the back just sinks deep on my 5 year old i will be replacing it immediately i do not recommend especially for a adult,furniture
5.0,anonymous,2025-08-21,easy quick good quality,it was very easy to unroll and set up i was able to put bedding on it almost immediately it doesnt smell bad but you may want to spray it to make it more homey,furniture
3.0,joe,2026-02-06,thin but good for kids,this is a fine mattress for the price but its very thin good for little kids but youll need to upgrade in a couple years the quality itself is good i just should have gone thicker,furniture
3.0,anonymous,2025-08-11,uncomfortable,the mattress feels dainty and unsupportive my son said he can feel the inside of the bed we probably have to buy a matt topper just for it to be comfortable and used better,furniture
5.0,nikki,2025-09-10,great for kids,i got these for my grandkids bunkbeds these are great for kids and lighterweight adults who dont weigh over 140lbs so far its been a great value for the kids,furniture
1.0,artlvr64,2026-01-04,manufacturer packaging not good,not packed very good  a pucture from a inpact will easily damage the mattress as mine came in if you cant get in store dont order online its not worth the aggravation of dealing with a new mattress that is messed up,furniture
3.0,louise,2025-09-10,nan,the person i bought it for says you can feel the springs she doesnt weigh a hundred pounds she is sleeping in a recliner instead my advice is dont waste your money on this,furniture
5.0,carolyn,2025-09-08,nan,finally a good firm supportive mattress first descent sleep in a long time amazing how it comes shrink wrapped then snaps right to full size better than i expected thank you ,furniture
1.0,johnny,2026-02-20,nan,i opened the box removed the mattress and put it on the floor and cut off all the plastic so i could expand i let it set there for 48 hours and it still was not totally expanded i got the 6 inch and it only expanded to 4 12 inches,furniture
1.0,brenda,2025-11-01,worst mattress ever,i bought this mattress for my grandson  it is very thin and you can feel the springs in it  definitely would not ever buy this again or recommend this to anyone either,furniture
5.0,jarrett,2025-09-21,i love it recommended to friends,with this mattress i had the best sleep ive had in ages thanks the price is affordable which is great one of my friends wants this mattress too,furniture
5.0,walmart customer,2025-10-06,good support good value,this mattress is surprisingly supportive and comfortable i used it for bunk beds so its in a platform given there is no box springs i like that it has the innersprings for support,furniture
5.0,walmartcustomer,2025-06-05,nan,my twin mattress arrived well packaged that was the only concern i am glad that it was the mattress fitted perfectly and i went to walmart to buy a fitted sheet the next day i saved money to boot thanks walmart,furniture
5.0,sharon,2025-11-29,nan,was the worst mattress i ever slept on mattress was to thin and never completely filled outmaterial was loose on mattress mattress had too much movement itwas the worst i had to purchase another mattress it was a waist of my money,furniture
1.0,niloofar,2026-02-01,not firm as it says in description,not firm at all its medium to soft  i have return it but returned process was very smooth and no hassle thanks walmart for great customer service,furniture
5.0,tasha,2026-02-04,zinus xl 6 twin spring mattress,i was amazed for the price really good quality the stitching around the the mattress is done with double stitching i feel like for heavier person purchase the mattress pad as well for extra padding,furniture
5.0,brittany,2025-09-14,mattress,we got this for daughter for her floor bed and it is comfy i would wait 2 to maybe 3 days before laying on it to make sure it completely fills out like it needs to other than that its a nice mattress,furniture
1.0,walmart customer,2025-09-13,do not buy this ever,im deeply disappointed in my purchase the mattress is unusable spring literally keeps poking my back and im having back issues because of it im not getting any value of my money spenth,furniture
1.0,jessica,2025-07-18,terrible and no support,this is the worst bed ive ever purchased i got it for my toddler and even he couldnt sleep on it you feel every single spring we set it on the floor and as soon as you lay on it you touch the ground it has zero support,furniture
1.0,martin,2025-05-02,nan,worst experience ever the incompetence of walmart employees was mind boggling walmart chose no responsibility of the lost merchandise and even advised me that i should walk around the neighborhood to see if i could find out if it was delivered to wrong address that is illegal and a crime in california you cant go onto someone elses property without permission and take items that you think are yours walmart even has that on their own website that its okay to do it without consent i guess theyre taking responsibility if a neighbor believes youre a porch pirate and protects what he believes is right no wonder walmart has so many open lawsuits against the company they just dont care about the safety and efficacy of their customers please post this although nothing will change,furniture
5.0,karen,2025-04-18,zinus forever,imagine my delight when i discovered that walmart carries zinus mattresses at an unbelievably low price point as a dv victim turned thriver this will is the first mattress in my life that hadnt been urinated on by an alcoholic its the best sleep ive ever had but also my two dogs and two cats as well highly recommend zinus 1010,furniture
1.0,bethany,2025-06-25,can feel springs,can feel the spring through the mattress when laying on it bought for our 4 year old and she doesnt care but not comfortable for normal size adults,furniture
5.0,shay,2025-06-21,great bang for your buck,i ordered this mattress for my daughter it arrived in a timely manner and was as advertised it recovered well from being boxed and she says it is comfortable well worth the money,furniture
5.0,walmartcustomer,2025-01-04,nan,mattresses are lightweight but sturdy they are easy to unpack and handle weve slept on them two nights now and theyre very comfortable great for an easy sleeping arrangement for kids or small spaces,furniture
3.0,walmartcustomer,2025-01-11,nan,very soft doesnt seem to be of good quality but it will be used as a bed under a trundle bed only to be used a few times by a child an adult wouldnt sleep well on it,furniture
4.0,walmartcustomer,2024-10-08,nan,i have still not received my package being delayed for two days for a big mattress i know things could happen along the way but i did need this mattress on the first delivery time as it is a need that was important along with the twin mattress i ordered together and expected both to arrive at the same day,furniture
2.0,sg84,2025-01-29,awesome product 3rd party delivery service sucks,the item itself is perfect and just what i wanted however walmart uses lasership for a 3rd party delivery service and they suck package was delivered yesterday afternoon and today i finally found out it was delivered to the wrong address this isnt the 1st time this has happened i plan on stopping orders from walmart until they find another delivery service i should not have to waste my time and gas to track down my own package,furniture
3.0,marie,2025-03-08,mattress was good delivery was terrible,the mattress was good the delivery supposed to come friday fedex didnt get until sunday needed cause my 84 yr old dad moved in on that friday he had no mattress for his bed 2 days and that was very much a problem him trying to sleep on the couch ,furniture
1.0,dontbuy,2025-03-05,desperate for attention zinus,this is being sold as a mattresss its false if i accidently reported your review my apologies somehow i see this as a joke someone sitting back laughing at all the dumb folks that fell for this jokes on you do the world a favor and please dont waste our time,furniture
1.0,jude,2025-02-06,nan,they have a lot of big talk about how amazing this product is but most companies do its better than sleeping on an air mattress but honestly its probably better to use as a dog bed if you have large dogs lol or use it as a camping mattress in a trailer or the back of a truck or suv just save up and buy a better mattress honestly,furniture
1.0,faelicia,2025-03-10,nan,it is 3 inches not six i can feel the springs with my hand a good enough mattress topper will be another 50 i got an actual 6 firm sinus mattress on amazon 5 months ago for 20 more that was very nice i regret buying this i did t realize til it arrived that i didnt buy they same as last time i meant to but the nice one again that i got from amazon this mattress folds so easily if you sit on the edge the springs flatten to nothing dont but this if you like firm mattress,furniture
1.0,kelley,2025-02-09,nan,this mattress is not what its supposed to be the quality is ridiculously horrible  its barely 4 inches tall it came rolled up in a box dirty you can feel the springs on both sides walmart should not continue to sell this product inferior doesnt even describe the quality of this product,furniture
2.0,walmart customer,2025-03-05,dont do it,its okay for maybe a little child however i purchased 2 of these for a daybed and trundle you can hear the springs when you sit on it feels as if theyre about to pop any second wasnt worth 7000 at best 40 ill definitely need to replace these in the near future,furniture
1.0,darlaa,2025-02-21,not great,this mattress is pretty uncomfortable i can feel the springs and when i sit on the bed i can feel the bars of the bedframe i would suggest a mattress topper but i dont even know if that would help im laying on my stomach on it and i can feel the springs in my ribs,furniture
5.0,mommyaj,2025-02-16,its great,i almost didnt buy this after reading some od the reviewsbut i got it anywaypretty decent for the price i got this for my 9 year old he loves it and its just like the picture its worth the money i would buy this again when my other kids get older,furniture
1.0,anonymous,2025-03-03,terrible,the mattress is just awful you can lightly run your hand across the top and feel every spring my six year old says the springs keep hurting her so im getting her a thick mattress topper as well not very firm either just very bouncy and sharp wouldnt pay more than 40 tops for this mattress and thats still pushing it,furniture
5.0,zena,2024-12-23,how much is this actually memory foam,its a comfortable mattress and a great price but it says it was made with memory foam but that i honestly cant feel or tell within the mattress how much memory foam it really has memory form is a distinctive feel a comfort that sets apart from the normal feel of a mattress,furniture
1.0,lindsey,2024-12-19,nan,very uncomfortable its made so cheap that you can literally feel the springs without barely having to apply any pressure so imagine laying on it i have a very thick mattress topper so it does help somewhat even with having a thick mattress cover i wouldnt recommend,furniture
1.0,madi,2025-01-29,an overpriced scam save your  and your back,i went into this knowing a mattress in a box would be thin but this is maybe 3 inches tall and lacks so much support i might as well sleep on the ground with a blanket under me the 15 air mattress i got from walmart feels like heaven compared to this i never thought id miss my old dorm room mattress but boy do i for 60 this is an absolute piece of trash a complete scam i wouldnt even donate it id feel bad for anyone who had to sleep on it maybe a kid could use it but theres so little support i couldnt tell you what the springs are there for but i can definitely feel them absolutely refund worthy this thing wasnt worth half of what i paid for it seriously stick with the air mattress im willing to fight tooth and nail for a refund for this thing i have no idea what im supposed to do with it its so uncomfortable a dog bed,furniture
3.0,san,2025-10-18,needed expense,good value but deceptive description too much springiness in the mattress not enough cushion for comfort purchased as a necessity and on a budget,furniture
2.0,sylvia,2025-07-22,nan,i understand it is only 6 inches but it is very very uncomfortable it feels like youre laying in the floor oh something hard,furniture
1.0,nancy,2025-12-14,nan,terrible product you can literally feel the springs and my whole body aches from this poorly made bed,furniture
1.0,margaret,2025-12-15,not recommended,you can feel all the spring in the mattress and we will need to purchase a foam topper it is not comfortable at all,furniture
5.0,soraya,2025-12-20,nan,this mattress is really nice my little one likes to jump on the bed but i like how firm it is he sleeps like a baby so its comfortable for him,furniture
4.0,walmartcustomer,2025-12-22,nan,like i said previously the service was awful the product is wonderful and the price is great but service ,furniture
1.0,darmetta,2025-12-26,nan,this item is not what it looks like on this pictures the mattress is like sleeping on a mattress in jail absolutely trash,furniture
3.0,betty,2025-11-24,nan,the price is good but the firmness and the thickness of the mattress is not too good but it does serve purpose,furniture
5.0,ashley,2025-08-20,bed mattress,it fit great and in the area for my son going to last him a good while fits perfectly on a twin size frame,furniture
5.0,walmartcustomer,2025-11-24,nan,i needed a full mattress for my granddaughter this was price affordable and delivery was quick very satisfied,furniture
4.0,lindsey,2025-10-15,nan,not a bad matterss at all but it is a little springy in my opinion my son doesnt seem to mind it at all tho,furniture
1.0,sierra,2026-01-05,nan,if you like being able to feel 26 hear the springs with every move this mattress is for you the most uncomfortable mattress i have ever laid on,furniture
5.0,doris,2025-12-01,great bed,purchased this for my grandson for christmas his parents assembled it and hes enjoying it immensely easy assembly great for preteens,furniture
1.0,vikram,2025-08-05,nan,its too springy top cushion layer is not good i feel like i am directly sleeping on springs getting back pain after using this bed,furniture
1.0,kate,2025-12-27,nan,i would not recommend this mattress bought for my daughters room and it was awful very thin you could fold it in half,furniture
3.0,kira,2025-12-30,nan,came early in the morning which i love  its bot exactly like the picture but its nice i may have to give it time to gully expand ,furniture
5.0,gregory,2025-11-20,nan,bed came in a long box i am somewhat physically limited but i didnt have any problems getting it set up alone,furniture
5.0,missy0712,2025-11-22,nan,this mattress is very comfortable and the value was great im glad that it can stand alone without a box spring i highly recommend,furniture
5.0,walmartcustomer,2025-09-09,nan,the product is awesome but the price could have been lower the price got lower a day after i bought the mattress by a few dollars,furniture
1.0,anonymous,2025-09-16,nan,the product was thinner than expected it squeaks when getting in out of it i bought for my 9yearold and he says it is uncomfortable,furniture
1.0,lorena,2025-11-02,flimsy 26 uncomfortable,not the best quality you can feel the inner springs its a lot heavier than expected theyre so flimsy it makes it difficult to move around,furniture
1.0,olivia,2025-11-05,unsatisfied,hurts my shoulders and will need to get mattress pads to make it sleep worthy worst mattress ive ever experienced,furniture
5.0,reem,2025-09-18,get it,perfect for the price if youre in tight time and need a mattress fast this is great and doesnt need a topper,furniture
3.0,london,2025-11-13,good for kids,its good for the price bulbs definitely made for kids i would like for it to be more firm but i bought it for my kids and they love it,furniture
5.0,latrece,2025-12-13,for the price point this mattress delivers,i purchased the zinus 6 basic tight top bonnell innerspring mattress in twin size for a guest bedroom and its a solid budgetfriendly option,furniture
3.0,gerald,2025-12-09,ok if youre not too heavy,this is not made for a grown adult would be fine for a lightweight maybe 130lbs length is good just not enough support,furniture
5.0,mattie,2025-09-20,twin mattress,been using the foam toppers and they dont do much so i decided to try this one so far it feels good,furniture
3.0,jennifer,2025-10-13,wire bed,if you want to feel wire while youre laying on it then get this bed of course it was cheap so you get what you pay for,furniture
1.0,shirley,2025-08-01,it sucks,its the most uncomfortable as bed there is it sucks if i could get it back in the box i would return it,furniture
1.0,mamad,2025-08-07,nan,this was supposed to be an 8 inch matress and it is only exactly 7 inches thick also you can feel all the springs through the very thin top fabric,furniture
1.0,jessica,2025-10-02,not a good quality,the quality of the mattress was not how it said it was you could have feel the hard wires of the mattress it was not comfortable at all,furniture
5.0,hadeil,2025-10-12,best buy ever,so comfortable perfect size hight quality very fast shipping and delivery highly recommend l to everyone,furniture
1.0,rebeca,2026-01-15,crap,the worst mattress i have ever slept on in my life my husbands backs hurting my hips are hurting just a terrible all around mattress,furniture
1.0,diana,2026-01-15,i can feel the springs,bought this for my 2 year old he does not like it you can feel the springs that are in the mattress,furniture
4.0,kimberly,2026-01-12,nan,by itself the mattress is not comfortable in addition i bought a mattress topper and foam mattress sleeps really good with additional padding,furniture
2.0,tb,2026-01-13,not comfortable,springs can be felt through mattress may be good for a small child but not an adult a foam topper is recommended,furniture
5.0,patricia,2025-10-05,nan,fit perfect in her bed frame top bunk didnt take much to fluff in fact the kids got a laugh she says its comfy,furniture
1.0,ozzie,2025-09-04,do not buy,horrible you can feel the coils under you not comfortable at all my kids literally had me change it out because they were so uncomfortable,furniture
5.0,walmartcustomer,2026-02-15,nan,it was a nice bed for my teenage daughter and she loves her new bed and it was priced within my budget for a bed,furniture
4.0,walmartcustomer,2026-03-01,nan,my son will sleep on them but i need the bedframes to give an actual rating for them since the bedframes never arrived i cant really say,furniture
5.0,kathy,2026-03-04,nan,it is for the spare room so i cant give an honest opinion for the comfort but the grandkids dont complain,furniture
4.0,quinn,2026-03-03,nan,great for the price quick delivery my son loves his bed its comfortable and to his liking easy to unwrap,furniture
1.0,kayla,2025-11-27,nan,very uncomfortable you can feel all of the springs bought it for my toddlers and they would rather sleep on my bed,furniture
